year,section,block_index,content,source,,,,,,,,,,,,
2017,주석,72,"(2) 이외에도 다수의 회사와 정상적인 영업과정에서 발생한 소송, 분쟁 및 규제기관의 조사 등이 진행 중에 있습니다. 이에 따른 자원의 유출금액 및 시기는 불확실하며 회사의 경영진은 이러한 소송 등의 결과가 회사의 재무상태에 중요한 영향을 미치지 않을 것으로 판단하고 있습니다. 라. 분할과 관련된 연대채무회사와 삼성디스플레이 주식회사 등은 분할된 삼성디스플레이 주식회사 등의 분할 전 채무에 관하여 연대하여 변제할 책임이 있습니다. 마. 기타 약정사항보고기간 종료일 현재 회사는 우리은행 외6개은행과 무역금융, 상업어음할인 및 외상매출채권담보대출 등의 약정을 맺고 있으며 동 약정에 대한 통합한도액은10,476,754백만원입니다. 이외에도 회사는 산업은행 외17개 은행과 한도액 USD8,650백만의 무역금융 약정을 체결하고 있으며, 구매대금의 지급과 관련하여 기업은행 외5개은행과 한도액2,651,950백만원의 외상매출채권담보대출 약정 등을 맺고 있습니다.",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,73,"20. 자본금 : 회사의 정관에 의한 발행할 주식의 총수는500,000,000주(1주의 금액 : 5,000원)이며,보고기간 종료일 현재 회사가 발행한 보통주식 및 우선주식의 수(소각 주식수 제외)는 각각129,098,494주와 18,250,580주입니다. 이익소각으로 인하여 발행주식의액면 총액은 736,745백만원(보통주 645,492백만원 및 우선주 91,253백만원)으로 납입자본금(897,514백만원)과상이합니다. (단위: 주) 구      분유통보통주식수유통우선주식수전기초127,396,84818,547,833- 자기주식 취득(4,699,197)(1,264,099)전기말122,697,65117,283,734당기초122,697,65117,283,734- 자기주식 취득(3,009,282)(753,325)당기말119,688,36916,530,409 회사는 2017년 1월 24일, 4월 27일, 7월 27일 이사회 결의에 의거 당기 중 취득원가 11,872,563백만원인 보통주 11,580,843주와 우선주 2,262,847주를 소각하였습니다.",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,74,"21. 이익잉여금 : 가. 보고기간 종료일 현재 이익잉여금의 내역은 다음과 같습니다. (단위: 백만원) 구           분당기말전기말1. 법정적립금450,789450,789이익준비금(*1)450,789450,7892. 임의적립금136,446,402140,258,537재무구조개선적립금204,815204,815기업합리화적립금(*2)29,699,96633,512,101해외시장개척준비금510,750510,750해외투자손실준비금164,982164,982연구및인력개발준비금70,936,45870,936,458수출손실준비금167,749167,749자사주처분손실준비금3,100,0003,100,000시설적립금31,661,68231,661,6823. 미처분이익잉여금14,031,53338,248계150,928,724140,747,574 (*1) 회사는 상법상의 규정에 따라 납입자본의 50%에 달할 때까지 매 결산기마다 금전에 의한 이익배당액의 10% 이상을 이익준비금으로 적립하도록 되어 있으나 보고기간 종료일 현재 회사의 이익준비금이 납입자본의 50%에 달하였으므로 추가 적립할 의무는 없습니다.(*2) 회사는 2001년까지 조세특례제한법에 의거 세액공제에 상응하는 법인세 상당액을 기업합리화적립금으로 적립하였으나, 2002년부터는 개정된 조세특례제한법에 따라 동 적립금의 적립의무 및 사용제한이 없습니다.",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,75,"나. 당기 및 전기의 회사의 이익잉여금처분계산서는 다음과 같습니다. 당기의 이익잉여금처분계산서는 주주총회에서 확정될 예정입니다(전기 처분확정일:2017년3월 24일). (단위: 백만원) 과   목제  49  (당)  기제  48  (전)  기Ⅰ. 미처분이익잉여금14,031,53338,2481. 전기이월이익잉여금31302. 분기배당금당기 - 주당배당금(률) : 21,000원(420%)전기 - 주당배당금(률) : 1,000원(20%)(2,896,772)(141,540)3. 자기주식 소각(11,872,563)(11,399,991)4. 당기순이익28,800,83711,579,749Ⅱ. 임의적립금 등의 이입액-3,812,1351. 기업합리화적립금-3,812,135Ⅲ. 이익잉여금처분액14,031,5033,850,3521. 기업합리화적립금3,000,000-2. 배당금주당배당금(률)당기 - 보통주 :21,500원(430%)우선주 :21,550원(431%)전기 -보통주 :27,500원(550%)우선주 :27,550원(551%)2,929,5303,850,3523. 연구및인력개발준비금8,000,000-4. 시설적립금101,973-Ⅳ. 차기이월미처분이익잉여금3031",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,76,"22. 주당배당금 :당기 및 전기 중 배당금 산정내역은 다음과 같습니다. 가. 분기배당(배당기준일 :2017년 3월 31일, 6월 30일, 9월 30일과 2016년 6월 30일) (단위: 백만원) 구     분당기전기1분기배당받을 주식보통주121,840,851주-우선주17,069,534주-배당률(액면가 기준)140%-배당금액보통주852,886-우선주119,487-계972,373-2분기배당받을 주식보통주121,038,051주123,958,561주우선주16,868,834주17,580,920주배당률(액면가 기준)140%20%배당금액보통주847,266123,958우선주118,08217,581계965,348141,5393분기배당받을 주식보통주120,316,189주-우선주16,691,095주-배당률(액면가 기준)140%-배당금액보통주842,213-우선주116,838-계959,051-",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,77,"나. 기말배당 (배당기준일:2017년과 2016년 12월 31일) (단위: 백만원) 구             분당기전기배당받을주식보통주119,688,369주122,697,651주우선주16,530,409주17,283,734주배당률(액면가 기준)보통주430%550%우선주431%551%배당금액보통주2,573,3003,374,185우선주356,230476,167계2,929,5303,850,352",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,78,"23. 기타자본항목 :가. 보고기간 종료일 현재 기타자본항목의 내역은 다음과 같습니다. (단위: 백만원) 구      분당기말전기말자기주식(6,228,187)(9,750,326)매도가능금융자산평가이익169,423199,649순확정급여부채 재측정요소(362,000)(711,950)기타1,760,4081,760,408계(4,660,356)(8,502,219) 나. 자기주식 회사는 주가안정 및 주주가치 증대를 위하여 기명식보통주식 및 무의결권우선주식을취득하여 기타자본항목으로 계상하고 있습니다. 보고기간 종료일 현재 자기주식의 내역은 다음과 같습니다. (단위: 주,백만원) 구   분당기말전기말보통주우선주보통주우선주주식수9,410,1251,720,17117,981,6863,229,693취득가액5,560,506667,6818,871,509878,817",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,79,"24. 비용의 성격별 분류 : 당기 및 전기 중 비용의 성격별 분류 내역은 다음과 같습니다. (단위: 백만원) 구      분당기전기제품 및 재공품 등의 변동(1,482,078)754,751원재료 등의 사용액 및 상품 매입액 등75,238,17072,357,330급여10,747,18810,161,393퇴직급여641,891813,704감가상각비10,499,4039,948,547무형자산상각비1,086,2981,143,430복리후생비1,567,5651,445,746지급수수료3,635,1463,279,835광고선전비1,429,380766,171판매촉진비1,424,1431,191,542기타비용22,270,81018,437,319계(*)127,057,916120,299,768 (*) 손익계산서 상의 매출원가 및 판매비와관리비를 합한 금액입니다.",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,80,"25. 판매비와관리비 :당기 및 전기 중 판매비와관리비 내역은 다음과 같습니다. (단위: 백만원) 구      분당기전기(1) 판매비와관리비급여2,033,1411,971,689퇴직급여132,693155,563지급수수료3,635,1463,279,835감가상각비336,257324,114무형자산상각비126,034126,451광고선전비1,429,380766,171판매촉진비1,424,1431,191,542운반비555,860528,744서비스비704,684683,992기타판매비와관리비2,106,5721,856,967소계12,483,91010,885,068(2) 경상연구개발비연구개발 총지출액13,621,88912,805,018개발비 자산화(447,540)(680,962)소계13,174,34912,124,056계25,658,25923,009,124",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,81,"26. 기타수익및 기타비용 : 당기 및 전기 중 기타수익 및 기타비용의 내역은 다음과 같습니다. (단위: 백만원) 구      분당기전기(1) 기타수익배당금수익1,732,247560,096임대료수익152,488106,813투자자산처분이익6921,052,890유형자산처분이익150,121179,071기타732,419286,730계2,767,9672,185,600(2) 기타비용유형자산처분손실15,99423,098기부금250,465334,549무형자산손상차손134,026449,297투자자산손상차손265,584321,490기타398,945161,160계1,065,0141,289,594",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,82,"27. 금융수익 및 금융비용 :가. 당기 및 전기 중 금융수익과 금융비용의 내역은 다음과 같습니다. (단위: 백만원) 구      분당기전기(1) 금융수익이자수익482,648575,617- 대여금및수취채권482,608547,658- 매도가능금융자산4027,959외환차이3,592,9545,228,134계4,075,6025,803,751(2) 금융비용이자비용365,818331,517- 상각후원가로 측정하는 금융부채105,029127,164- 기타 금융부채260,789204,353외환차이3,736,2765,290,602계4,102,0945,622,119 나. 회사는 외화 거래 및 환산으로 발생한 외환차이를 금융수익 및 금융비용으로 인식하고 있습니다.",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,83,"28. 법인세비용 : 가. 당기 및 전기 중 법인세비용의 주요 구성내역은 다음과 같습니다. (단위: 백만원) 구      분당기전기1. 당기법인세기간손익에 대한 당기법인세8,017,7772,730,152당기에 인식한 조정사항281,372(242,141)2. 이연법인세세액공제의 이월로 인한 이연법인세변동액27,3026,064일시적차이로 인한 이연법인세변동액(593,736)651,2503. 자본에 직접 부가되는 법인세부담액--법인세비용7,732,7153,145,325 나. 회사의 법인세비용차감전순이익에 대한 법인세비용과 적용세율을 사용하여 이론적으로 계산된 금액과의 차이는 다음과 같습니다. (단위: 백만원) 구      분당기전기법인세비용차감전순이익36,533,55214,725,074적용세율에 따른 법인세비용(*)8,841,1193,563,468조정사항세무상 과세되지 않는 수익(25,704)(597,020)세무상 차감되지 않는 비용168,642209,410세액공제(1,186,137)(141,057)기타(65,205)110,524법인세비용7,732,7153,145,325 (*) 보고기간 종료일 현재 제정된 세법에서 규정한 법정세율을 적용하여 산정하였습니다.",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,84,"다. 당기 및 전기 중 누적일시적차이 및 이연법인세자산(부채)의 증감내역은 다음과 같습니다. (1) 당기 (단위: 백만원) 계  정  과  목누적일시적차이이연법인세자산(부채)기초잔액증감액기말잔액기초이연법인세자산(부채)증감액기말이연법인세자산(부채)일시적차이로 인한 이연법인세조세특례제한법상준비금(368)-(368)(89)(12)(101)토지재평가(3,444,254)19,021(3,425,233)(833,510)(108,429)(941,939)종속기업, 관계기업 및 공동기업 투자(3,624,457)(404,334)(4,028,791)(575,738)(206,889)(782,627)감가상각누계액 등42,672169,789212,46110,32648,10158,427미수수익(235,889)107,888(128,001)(57,085)21,885(35,200)충당부채 및 미지급비용 등7,667,914(280,517)7,387,3971,855,635175,8892,031,524외화평가조정41,064(233,233)(192,169)9,938(62,784)(52,846)자산손상971,181418,3621,389,543235,026147,098382,124퇴직급여(1,814,995)404,818(1,410,177)(439,229)51,430(387,799)분할시투자주식평가증(*)10,586,822-10,586,822---기타(1,579,417)2,045,941466,524(318,529)527,447208,918소     계8,610,2732,247,73510,858,008(113,255)593,736480,481세액공제로 인한 이연법인세세액공제이월액66,280(33,646)32,63459,936(27,302)32,634자본에 직접 가감하는 이연법인세매도가능금융자산평가이익 등(263,390)29,703(233,687)(63,740)(524)(64,264)순확정급여부채 재측정요소939,248(439,938)499,310227,298(89,988)137,310소     계675,858(410,235)265,623163,558(90,512)73,046계586,161 (*) 과거 LCD 사업부문 분할로 인하여 교부받은 삼성디스플레이 투자주식에 대한 세무상 장부가액과 회계상 장부가액의 차이입니다. 보고기간 종료일 현재 회사는 향후 삼성디스플레이주식을 처분하지 않을 예정이므로, 동 투자주식의 차감할 일시적 차이가 예측가능한 미래에 소멸할 가능성이 높지 않을 것으로 보아 이연법인세자산을 인식하지 아니하였습니다.",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,85,"(2) 전기 (단위: 백만원) 계  정  과  목누적일시적차이이연법인세자산(부채)기초잔액증감액기말잔액기초이연법인세자산(부채)증감액기말이연법인세자산(부채)일시적차이로 인한 이연법인세조세특례제한법상준비금(7,368)7,000(368)(1,783)1,694(89)토지재평가(3,455,958)11,704(3,444,254)(836,342)2,832(833,510)종속기업, 관계기업 및 공동기업 투자(3,051,440)(573,017)(3,624,457)(591,713)15,975(575,738)감가상각누계액 등48,262(5,590)42,67211,679(1,353)10,326미수수익(243,034)7,145(235,889)(58,814)1,729(57,085)충당부채 및 미지급비용 등8,257,353(589,439)7,667,9141,998,279(142,644)1,855,635외화평가조정138,267(97,203)41,06433,461(23,523)9,938자산손상402,244568,937971,18197,343137,683235,026퇴직급여(2,304,845)489,850(1,814,995)(557,772)118,543(439,229)분할시투자주식평가증(*)10,586,822-10,586,822---기타1,553,459(3,132,876)(1,579,417)443,657(762,186)(318,529)소     계11,923,762(3,313,489)8,610,273537,995(651,250)(113,255)세액공제로 인한 이연법인세세액공제이월액70,363(4,083)66,28066,000(6,064)59,936자본에 직접 가감하는 이연법인세매도가능금융자산평가이익 등(819,560)556,170(263,390)(198,334)134,594(63,740)순확정급여부채 재측정요소1,901,826(962,578)939,248460,242(232,944)227,298소     계1,082,266(406,408)675,858261,908(98,350)163,558계110,239 (*) 과거 LCD 사업부문 분할로 인하여 교부받은 삼성디스플레이 투자주식에 대한 세무상 장부가액과 회계상 장부가액의 차이입니다. 보고기간 종료일 현재 회사는 향후 삼성디스플레이주식을 처분하지 않을 예정이므로, 동 투자주식의 차감할 일시적 차이가 예측가능한 미래에 소멸할 가능성이 높지 않을 것으로 보아 이연법인세자산을 인식하지 아니하였습니다. 라. 보고기간 종료일 현재 이연법인세자산 및 부채의 장단기 구분은 다음과 같습니다 (단위: 백만원) 구    분당기말전기말12개월 이내에 결제될 이연법인세자산(부채)1,199,4491,482,20912개월 이후에 결제될 이연법인세자산(부채)(613,288)(1,371,970)계586,161110,239",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,86,"29. 주당이익 : 가. 기본주당순이익당기 및 전기 중 기본주당이익 산정내역은 다음과 같습니다.(1) 보통주 (단위: 백만원, 천주) 구            분당기전기당기순이익28,800,83711,579,749당기순이익 중 보통주 해당분25,302,19610,149,221÷ 가중평균유통보통주식수121,132124,375기본 보통주 주당이익(단위: 원)208,88181,602 (2) 우선주 (단위: 백만원, 천주) 구            분당기전기당기순이익28,800,83711,579,749당기순이익 중 우선주 해당분3,498,6411,430,528÷ 가중평균유통우선주식수16,89317,692기본 우선주 주당이익(단위: 원)207,10880,857 나. 희석주당순이익회사가 보유하고 있는 희석성 잠재적보통주는 없으며, 당기 및 전기의 기본주당이익과 희석주당이익은 동일합니다.",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,87,"30. 현금흐름표 :가. 당기 및 전기 중 영업활동현금흐름의 조정내역 및 영업활동으로 인한 자산부채의변동은 다음과 같습니다.- 조정내역 (단위: 백만원) 구            분당기전기1. 법인세비용7,732,7153,145,3252. 금융수익(1,006,372)(1,418,699)3. 금융비용935,7421,056,5464. 퇴직급여641,891813,7045. 감가상각비10,499,4039,948,5476. 무형자산상각비1,086,2981,143,4307. 대손상각비(환입)57,82248,0638. 배당금수익(1,732,247)(560,096)9. 유형자산처분이익(150,121)(179,071)10. 유형자산처분손실15,99423,09811. 무형자산손상차손134,026449,29712. 재고자산평가손실 등63,0091,231,57613. 투자자산처분이익(544,444)(1,052,890)14. 기타 수익, 비용279,260261,263계18,012,97614,910,093",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,88,"- 영업활동으로 인한 자산부채의 변동 (단위: 백만원) 구            분당기전기1. 매출채권의 증가(5,012,981)(2,861,360)2. 미수금의 감소(증가)384,556(214,730)3. 선급금의 (증가)감소(285,473)277,9174. 장단기선급비용의 감소(증가)570,413(128,505)5. 재고자산의 증가(1,898,309)(774,684)6. 매입채무의 증가346,2492,175,5547. 장단기미지급금의 증가159,8391,846,4648. 선수금의 증가13,56339,8989. 예수금의 증가111,21247,75010. 미지급비용의 증가472,26922,33611. 충당부채의 증가(감소)151,698(2,094,578)12. 퇴직금의 지급(423,506)(375,689)13. 사외적립자산의(증가)감소(64,321)28,14914. 기타11,449423,100계(5,463,342)(1,588,378)",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,89,"나. 회사의 현금흐름표는 간접법에 의해 작성되었으며, 당기 및 전기 중 현금의 유입과 유출이 없는 주요한 거래는 다음과 같습니다. (단위: 백만원) 구       분당기전기매도가능금융자산평가(29,703)(493,374)유형자산의 본계정 대체27,887,2986,510,128현금흐름 없는 물적분할대가-218,370매도가능금융자산의 종속기업, 관계기업 및 공 동기업 투자 대체-1,734,203종속기업, 관계기업 및 공동기업 투자의매각예정분류자산 대체-400,965 다. 회사는 거래가 빈번하며 총금액이 크고 단기간에 만기가 도래하는 단기금융상품 및 단기차입금으로 인한 현금의 유입과 유출항목을 순증감액으로 기재하였습니다.라. 당기 중 재무활동현금흐름에서 생기는 부채의 조정내역은 다음과 같습니다. (단위: 백만원) 구  분기초재무현금흐름비현금흐름기말상각기타(*)단기차입금9,061,1673,300,611-(132,077)12,229,701사채64,396(6,043)311(6,655)52,009계9,125,5633,294,568311(138,732)12,281,710 (*) 환율변동에 의한 증감액 등을 포함하고 있습니다.",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,90,"31. 재무위험관리 : 회사의 재무위험관리는 영업활동에서 파생되는 시장위험, 신용위험 및 유동성 위험을 최소화하는데 중점을 두고 있습니다. 회사는 이를 위하여 각각의 위험요인에 대해면밀하게 모니터링하고 대응하는 재무위험관리정책 및 프로그램을 운용하고 있습니다.재무위험관리는 재경팀이 주관하고 있으며, 사업부, 국내외 종속기업과의 공조 하에주기적으로 재무위험의 측정, 평가 및 헷지 등을 실행하고 글로벌 재무위험관리정책을 수립하여 운영하고 있습니다.또한, 회사는해외 주요 권역별로(미국, 영국, 싱가포르, 중국, 브라질, 러시아) 지역 금융센터를 운영하여 글로벌 재무위험을 관리하고 있습니다.회사의 재무위험관리의 주요 대상인 금융자산은 현금및현금성자산, 단기금융상품, 매도가능금융자산, 매출채권 및 기타채권 등으로 구성되어 있으며, 금융부채는 매입채무, 차입금, 사채 및 기타채무 등으로 구성되어 있습니다.",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,91,"가. 시장위험 (1) 환율변동위험 회사는 글로벌 영업활동을 수행함에 따라 기능통화와 다른 외화 수입, 지출이 발생하고 있습니다. 이로 인해 환율변동위험에 노출되는 환포지션의 주요 통화로는 USD, EUR, JPY, INR 등이 있습니다.회사는 영업활동에서 발생하는 환위험의 최소화를 위하여 수출입 등의 경상거래 및 예금, 차입 등의 자금거래시 현지통화로 거래하거나 입금 및 지출 통화를 일치시키는것을 원칙으로 함으로써 환포지션 발생을 최대한 억제하고 있습니다. 회사의 환위험관리 규정에서는 환위험의 정의, 측정주기, 관리주체, 관리절차, 헷지 기간, 헷지 비율 등을 정의하고 있습니다. 회사는 투기적 외환거래는 금지하고 있으며, 글로벌 환관리 시스템을 구축하여 각 개별회사의 환위험을 주기적으로 모니터링, 평가 및 관리하고 있습니다. 보고기간 종료일 현재주요 외화에 대한 환율5% 변동을 가정한외화금융자산 및 외화금융부채의 환율변동위험은 다음과 같습니다. (단위: 백만원) 구  분당기말전기말환율 상승시환율 하락시환율 상승시환율 하락시USD8,221(8,221)4,193(4,193)EUR19,560(19,560)33,367(33,367)JPY1,134(1,134)2,250(2,250)INR77,966(77,966)38,861(38,861)",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,92,"(2) 주가변동위험 회사는 전략적 목적 등으로 매도가능금융자산으로 분류된 지분증권에 투자하고 있습니다. 이를 위하여 직접적 또는 간접적 투자수단을 이용하고 있습니다. 당기말 및 전기말 현재 지분증권(상장주식)의 주가가 약 1% 변동할 경우 당기 및 전기 기타포괄손익(법인세효과 반영 전)의 변동금액은 각각8,727백만원 및7,977백만원입니다. (3) 이자율변동위험 변동금리부 금융상품의 이자율 변동위험은시장금리 변동으로 인한 재무상태표 항목의 가치변동(공정가치) 위험과 투자 및 재무활동으로부터 발생하는 이자수익, 비용의현금흐름이 변동될 위험으로 정의할 수 있습니다. 이러한 회사의 이자율 변동위험은 주로 예금 및 변동금리부 차입금에서 비롯되며, 회사는 이자율 변동으로 인한 불확실성과 금융비용의 최소화를 위한 정책을 수립 및 운용하고 있습니다. 회사는 지역 및 글로벌 자금 공유 체제를 구축하여 외부차입을 최소화함으로써 이자율변동위험의 발생을 제한하고 있으며, 주기적인 금리동향 모니터링 및 대응방안 수립을 통해 이자율 위험을 관리하고 있습니다.",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,93,"나. 신용위험 신용위험은 통상적인 거래 및 투자활동에서 발생하며 고객 또는 거래상대방이 계약조건상 의무사항을 지키지 못하였을 때 발생합니다. 이러한 신용위험을 관리하기 위하여 고객과 거래상대방의 재무상태와 과거 경험 및 기타 요소들을 고려하여 주기적으로 재무신용도를 평가하고 있으며 고객과 거래상대방 각각에 대한 신용한도를 설정, 관리하고 있습니다.그리고 위험국가에 소재한 거래선의 매출채권은 보험한도내에서 적절하게 위험 관리되고 있습니다.신용위험은 금융기관과의 거래에서도 발생할 수 있으며 해당거래는 현금 및 현금성자산, 각종 예금 그리고 파생금융상품 등의 금융상품 거래를 포함합니다. 이러한 위험을 줄이기 위해, 회사는 국제 신용등급이 높은 은행들(S&P A등급 이상)에 대해서만 거래를 하는 것을 원칙으로 하고 있으며, 기존에 거래가 없는 금융기관과의 신규 거래는 재경팀의 승인, 관리, 감독 하에 이루어지고 있습니다. 회사가 체결하는 금융계약은 부채비율 제한 조항, 담보제공, 차입금 회수 등의 제약조건이 없는 계약을 위주로 체결하고 있으며, 기타의 경우 별도의 승인을 받아 거래하도록 되어 있습니다. 당기말 및 전기말 현재 회사의 금융자산 장부금액은 손상차손 차감 후 금액으로 회사의 신용위험 최대노출액을 나타내고 있습니다.",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,94,"다. 유동성 위험 회사는 대규모 투자가 많은 사업의 특성상 적정 유동성의 유지가 매우 중요합니다. 회사는 주기적인 자금수지 예측, 필요 현금수준 추정 및 수입, 지출 관리 등을 통하여적정 유동성을 유지, 관리하고 있습니다.이와는 별도로 유동성 위험에 대비하여 회사는 무역금융 및 당좌차월 한도를 확보하고 있습니다. 또한, 대규모 시설투자의 경우에는 내부유보 자금의 활용이나 장기차입을 통하여 조달기간을 대응시켜 유동성 위험을 최소화하고 있습니다. 보고기간 종료일 현재 금융부채에 대하여 보고기간 종료일로부터 계약만기일까지의 잔여만기에 따라 만기별로 구분된 유동성은 다음과 같습니다. (1) 당기말 (단위: 백만원) 구   분3개월이내~6개월~1년1~5년5년초과금융부채30,508,538615,721540,6201,322,675366,651 (2) 전기말 (단위: 백만원) 구   분3개월이내~6개월~1년1~5년5년초과금융부채28,516,489222,09544,1302,632,29746,683 위의 분석에 포함된 금융부채는 보고기간 종료일로부터 계약 만기일까지의 잔여기간에 따라 만기별로 구분되었습니다. 계약 만기일까지의 잔여기간에 따른 만기별 구분에 포함된 현금흐름은 현재가치 할인을 하지 않은 금액입니다.상기 금융부채 외 종속기업 지급보증 및 이행보증 등으로 노출된 유동성 위험의 최대금액은8,915,428백만원(전기:11,410,127백만원)입니다.",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,95,"라. 자본위험관리 회사의 자본관리목적은 건전한 자본구조를 유지하는 데 있습니다. 회사는 자본관리지표로 부채비율을 이용하고 있으며 이 비율은 총부채를 총자본으로 나누어 산출하고 있으며 총부채 및 총자본은 재무제표의 금액을 기준으로 계산합니다. 회사의 자본위험관리 정책은 전기와 동일하며 보고기간 종료일 현재 회사는S&P로부터 AA-, Moody's로부터 A1 평가등급을 받고있습니다. 보고기간 종료일 현재 부채비율은 다음과 같습니다. (단위: 백만원) 구   분당기말전기말부  채46,671,58537,256,197자  본151,569,775137,546,762부채비율30.8%27.1%",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,96,"마. 공정가치 측정(1) 보고기간 종료일 현재 금융상품의 장부금액과 공정가치는 다음과 같습니다. (단위: 백만원) 구분당기말전기말장부금액공정가치장부금액공정가치금융자산현금및현금성자산2,763,768(*1)3,778,371(*1)단기금융상품25,510,064(*1)30,170,656(*1)매출채권27,881,777(*1)23,514,012(*1)장기매도가능금융자산(*2)973,353895,670913,989821,478기타(*3)3,623,263(*3)3,416,654361,226소계60,752,22561,793,682금융부채매입채무6,398,629(*1)6,162,650(*1)단기차입금12,229,701(*1)9,061,167(*1)미지급금9,465,685(*1)7,519,413(*1)유동성장기부채5,201(*1)5,854(*1)사채46,80861,94358,54276,129장기미지급금1,537,329(*1)2,585,3662,587,619기타3,549,549(*1)6,037,993(*1)소계33,232,90231,430,985 (*1) 장부금액이 공정가치의 합리적인 근사치이므로 공정가치 공시에서 제외하였습니다.(*2) 추정 현금흐름의 편차가 유의적이고 다양한 추정치의 발생확률 및 적용할 할인율을 신뢰성 있게 산정할 수 없어 당기에 취득원가로 평가하여 공정가치 공시에서 제외한 금액은77,683백만원(전기: 92,511백만원)입니다.(*3) 보고기간 종료일 현재 장부금액이 공정가치의 합리적 근사치이므로 공정가치 공시에서 제외한 금액은3,623,263백만원(전기: 3,004,318백만원)입니다.",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,97,"(2) 보고기간 종료일 현재 공정가치로 측정 및 공시되는 금융상품의 공정가치 서열체계에 따른 수준별 공시는 다음과 같습니다. (단위: 백만원) 구     분당기말Level 1Level 2Level 3계(1) 자 산장기매도가능금융자산872,749-22,921895,670(2) 부 채사채-61,943-61,943 (단위: 백만원) 구     분전기말Level 1Level 2Level 3계(1) 자 산장기매도가능금융자산797,693-23,785821,478기타-361,226-361,226(2) 부 채사채-76,129-76,129장기미지급금-2,587,619-2,587,619 공정가치 측정의 투입변수 특징에 따른 공정가치 서열체계는 다음과 같습니다.ㆍLevel 1 : 동일한 자산이나 부채에 대한 시장 공시가격ㆍLevel 2 : 시장에서 관측가능한 투입변수를 활용한 공정가치(단, Level 1에 포함된 공시가격은 제외)ㆍLevel 3 : 관측가능하지 않은 투입변수를 활용한 공정가치",감사보고서_2017.htm,,,,,,,,,,,,
2017,주석,98,"활성시장에서 거래되는 금융상품의 공정가치는 보고기간 종료일 현재 고시되는 시장가격에 기초하여 산정됩니다. 거래소, 판매자, 중개인, 산업집단, 평가기관 또는 감독기관을 통해 공시가격이 용이하게 그리고 정기적으로 이용가능하고, 그러한 가격이 독립된 당사자 사이에서 정기적으로 발생한 실제 시장거래를 나타낸다면, 이를 활성시장으로 간주하며, 이러한 상품들은 Level 1에 포함됩니다. Level 1에 포함된 상품들은 대부분 매도가능으로 분류된 상장주식으로 구성됩니다. 활성시장에서 거래되지 아니하는 금융상품의 공정가치는 평가기법을 사용하여 결정하고 있습니다. 이러한 평가기법은 가능한 한 관측가능한 시장정보를 최대한 사용하고 기업고유정보는 최소한으로 사용합니다. 이때, 해당 상품의 공정가치 측정에 요구되는 모든 유의적인 투입변수가 관측가능하다면 해당 상품은 Level 2에 포함됩니다. 만약 하나 이상의 유의적인 투입변수가 관측가능한 시장정보에 기초한 것이 아니라면 해당 상품은 Level 3에 포함됩니다. 회사는 Level 3로 분류되는 공정가치 측정을 포함하여 재무보고 목적의 공정가치를 측정하고 있습니다. 재무보고 일정에 맞추어 공정가치 평가과정 및 그 결과에 대해 협의하고 있고, 공정가치 Level 간 이동을 발생시키는 사건이나 상황의 변동이 일어난 보고기간 종료일에 Level 변동을 인식하고 있습니다. 금융상품의 공정가치를 측정하는 데에 사용되는 평가기법에는 다음이 포함됩니다. - 유사한 상품의 공시시장가격 또는 딜러가격 - 파생상품의 공정가치는 보고기간 종료일 현재의 선도환율 등을 사용하여 해당 금액을 현재가치로 할인하여 측정 나머지 금융상품에 대해서는 현금흐름의 할인기법 등의 기타 기법을 사용합니다. 유동자산으로 분류된 매출채권 및 기타채권의 경우 장부가액을 공정가치의 합리적인 근사치로 추정하고 있습니다.",감사보고서_2017.htm,,,,,,,,,,,,
